id,Direcci�n_,Colonia_y/,Nivel_m�ni,Nivel_m�xi,Total_de_e,Total_de_0,Mecanismo_,Origen_de_,Sistema_af,Tipo_de_si,Valor_de_p,Fuente,Municipio,Registro_d,Registro_0,Con_regist,Promedio_d,Evaluaci�n,Acciones_d,Acciones_0,Nivel_de_p,Nivel_de_r,Fecha_de_i,layer,path,NOMBRE,x,y
SRI-85,Paseo Pedreira & Paseo Vilacova,Fracc. Pontevedra,S/D,35 cm,Al menos 2 veces,"20",Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,657571.000,2274188.000
SRI-86,Arroyo Colorado,Colonia Ingeniero �scar Garcca,S/D,1.50 m,Depende del temporal,S/D,Din�mica,Pluvial,Predio e ifraestructura,Recurrente,Baja,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,658630.000,2273231.000
SRI-87,Av. Adolfo L�pez Mateos & Camino al Vivero,Ingreso al Fracc. Casa Fuerte,S/D,40 cm,De 6 a 7 veces,"65",Est�tica,Pluvial,V�a p�blica,Recurrente,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,658942.917,2271197.512
SRI-88,Lago de P�tzcuaro & Lago T�rminos,Colonia Lagunitas,S/D,40 cm,Al menos 3 veces,"30",Est�tica,Pluvial,V�a p�blica y vivienda,Nuevo,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,659476.500,2271675.592
SRI-89,Calle del Terr�n & Av. Camino Real a Colima,Colonia El Terr�n,S/D,50 cm,Al menos 3 veces,"30",Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,659568.470,2271971.252
SRI-90,Calle Fresno & Huam�chil,Colonia La Ci�nega,S/D,35 cm,Al menos 3 veces,"30",Est�tica,Pluvial,V�a p�blica y vivienda,Recurrente,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,659876.500,2272025.592
SRI-91,Calle Huam�chil & Eucalipto,Colonia La Ci�nega,S/D,35 cm,Al menos 3 veces,"30",Est�tica,Pluvial,V�a p�blica y vivienda,Recurrente,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,659926.500,2272025.592
SRI-92,Calle Nogal & Fresno,Colonia La Ci�nega,S/D,35 cm,Al menos 3 veces,"30",Est�tica,Pluvial,V�a p�blica y vivienda,Recurrente,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,659876.500,2272075.592
SRI-93,Av. Camino Real a Colima & Nicolas R. Casillas,Colegio Jaime Torres Bodet,S/D,30 cm,Al menos 2 veces,"20",Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,Baja,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,660201.500,2272525.592
SRI-94,Rastro & Casuarina,San Sebasti�n el Grande,S/D,30 cm,Al menos 4 veces,"42",Est�tica,Pluvial,V�a p�blica,Nuevo,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,664657.346,2271671.078
SRI-95,Calle Javier Mina & Calle Valle Dorado,Canal de las Pintas,S/D,60 cm,Al menos 3 veces,"31",Est�tica,Fluvial,V�a p�blica,Recurrente,Alta,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,670745.528,2271040.932
SRI-96,Calle Eva & Av. Ad�n,Fracc. Jardines del Ed�n,S/D,40 cm,Al menos 1 vez,"11",Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,670951.500,2271200.592
SRI-97,La Arboleda & Calle Revoluci�n,Fracc. Geovillas,S/D,40 cm,Al menos 4 veces,"42",Est�tica,Pluvial,V�a p�blica,Nuevo,Alta,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,670561.422,2271767.654
SRI-98,Calle V�a Aqua,Fracc. Punta Coral Aqua,S/D,50 cm,Al menos 2 veces,"20",Din�mica,Pluvial,V�a p�blica y vivienda,Nuevo,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,671927.677,2271446.312
SRI-99,Av. Adolf Horn & Av. 1ero de mayo,Av. Adolf Horn & Av. 1ero de mayo,S/D,40 cm,Al menos 10 veces,"101",Est�tica,Pluvial,V�a p�blica,Recurrente,Alta,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,671741.000,2272894.000
SRI-100,Calle Dr. Pedro Juan Mirassou & Av. Adolf Horn,Mirassou,S/D,1.20 m,Al menos 3 veces,"30",Est�tica,Pluvial,V�a p�blica e industria,Recurrente,Alta,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,670153.000,2275218.000
SRI-101,Av. Adolf Horn & Arroyo Seco,Av. Adolf Horn & Arroyo Seco,S/D,40 cm,De 5 a 8 veces,"66",Din�mica,Pluvial,V�a p�blica,Recurrente,Alta,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,670449.000,2275411.000
SRI-102,Calle L�zaro C�rdenas & Calle Roberto Michel,El Zapote,S/D,50 cm,Al menos 3 veces,"30",Est�tica,Pluvial,V�a p�blica y vivienda,Recurrente,Baja,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,678067.000,2268663.000
SRI-103,Calle 16 de Septiembre & Tabach�n,Colonia La Alameda,S/D,1.10 m,Al menos 4 veces,"41",Est�tica,Pluvial,V�a p�blica y vivienda,Recurrente,Alta,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,682694.000,2266798.000
SRI-104,Carretera Guadalajara - Chapala & Villa San Remo,Puente Sami,S/D,35 cm,Al menos 3 veces,"30",Din�mica,Fluvial,V�a p�blica,Recurrente,Baja,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,682096.898,2263412.976
SRI-105,Callej�n del Tajo & Carretera Guadalajara - Chapala,La Calera,S/D,40 cm,Al menos 4 veces,"41",Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,682679.000,2261973.000
SRI-106,Calle Encino & Begonia,Colonia Nuevo San Miguel,S/D,40 cm,Al menos 4 veces,"41",Est�tica,Pluvial,V�a p�blica y vivienda,Nuevo,Alta,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,667570.000,2259557.000
SRI-107,Calle Cerro Viejo,Colonia San Diego,S/D,80 cm,Al menos 3 veces,"30",Est�tica,Pluvial,V�a p�blica y vivienda,Recurrente,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,665730.000,2259560.000
SRI-108,Calle Valle de los Nogales,"C�rcamo 1, Hacienda de los Eucaliptos",S/D,70 cm,Al menos 2 veces,"20",Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,Alta,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,664026.500,2262150.592
SRI-109,Calle Valle de los Beteles,"C�rcamo 1, Hacienda de los Eucaliptos",S/D,70 cm,Al menos 2 veces,"20",Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,Alta,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,664026.500,2262200.592
SRI-110,Calle Valle de los Eucaliptos & Valle de los Nogales,"C�rcamo 1, Hacienda de los Eucaliptos",S/D,30 cm,Al menos 2 veces,"23",Din�mica,Pluvial,V�a p�blica,Recurrente,Alta,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,663876.500,2262175.592
SRI-111,Calle Valle de los Tabachines & Valle de las Araucarias,"C�rcamo 2, Hacienda de los Eucaliptos",S/D,50 cm,Al menos 2 veces,"21",Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,Alta,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,664313.959,2262604.878
SRI-112,Loma de Faro & Loma de Calama,Fracc. Lomas del Sur,S/D,1.30 m,Al menos 4 veces,"41",Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,Alta,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,666594.000,2266399.000
SRI-113,Valle de las Moras & Valle de Orqu�dea,Fracc. Valle de los Encinos,S/D,50 cm,De 3 a 4 veces,"35",Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,667419.000,2266850.000
SRI-114,Geovillas La Arbolada,Dentro de las Jirafas,S/D,70 cm,Al menos 8 veces,"81",Est�tica,Pluvial,V�a p�blica y vivienda,Recurrente,Alta,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,669800.335,2269924.872
SRI-115,Av. Chulavista,Cruce con Sao Paulo,S/D,40 cm,Al menos 4 veces,"40",Din�mica,Pluvial,V�a p�blica,Recurrente,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,670432.485,2268972.476
SRI-116,Adolf B. Horn,V�as del Tren,S/D,40 cm,Al menos 5 veces,"50",Din�mica,Pluvial,V�a p�blica,Recurrente,Alta,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,670423.690,2274019.607
SRI-117,Valle de los Eucaliptos,Cruce con Valle de las Magnolias,S/D,30 cm,Al menos 4 veces,"40",Est�tica,Pluvial,V�a p�blica,Nuevo,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,664023.023,2262957.572
SRI-118,Valle Dorado,Cuatro Estaciones,S/D,40 cm,Al menos 4 veces,"41",Est�tica,Pluvial,V�a p�blica,Recurrente,Alta,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,670917.620,2269980.162
SRI-119,La Alameda,Arroyo,S/D,30 cm,Al menos 2 veces,"20",Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,Baja,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,682919.804,2267478.071
SRI-120,San Sebasti�n el Grande,Afuera de Unidad Deportiva,S/D,30 cm,Al menos 4 veces,"40",Din�mica,Pluvial,V�a p�blica,Recurrente,Media,Grupo de Trabajo de Inundaciones,,,,,,,,,,,,vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2021/vwAMG_Nivel_de_priorizacion_de_los_sitios_recurrentes_2021.shp,TLAJOMULCO DE ZÚÑIGA,663349.418,2271904.459
SRI-084,Arroyo la Culebra & Blvrd. Bosques de Sta. Anita,Ingreso al Fracc. Bosques de Santa Anita,S/D,80 cm,"20",,Din�mica,Pluvial,V�a p�blica,Reciente,,Grupo de Trabajo de Inundaciones,Tlajomulco de Z��iga,S/D,S/D,no,3.000000000000000,"Se mantiene la recurrencia, pero en los �ltimos 2 a�os no ha registrado inundaciones",Desazolve de cauce,Desazolve de canal,Media,Bajo,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2022,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2022/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2022.shp,TLAJOMULCO DE ZÚÑIGA,656932.302,2275205.130
SRI-085,Paseo Pedreira & Paseo Vilacova,Fracc. Pontevedra,S/D,35 cm,"20",,Din�mica,Pluvial,V�a p�blica y vivienda,Recurrente,,Grupo de Trabajo de Inundaciones,Tlajomulco de Z��iga,S/D,S/D,no,2.000000000000000,"Se mantiene la recurrencia, pero en los �ltimos 2 a�os no ha registrado inundaciones",Sin acciones,Sin acciones,Media,Medio,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2022,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2022/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2022.shp,TLAJOMULCO DE ZÚÑIGA,657571.000,2274188.000
SRI-086,Arroyo Colorado,Colonia Ingeniero �scar Garc�a,S/D,150 cm,S/D,,Din�mica,Pluvial,Predio e infraestructura,Recurrente,,Grupo de Trabajo de Inundaciones,Tlajomulco de Z��iga,S/D,S/D,no,0.000000000000000,Sin evaluaci�n por falta de evidencias de registros de inundaciones en a�os anteriores,Desazolve de cauce e implementaci�n de estructura de control,Desazolve de canal,Baja,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2022,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2022/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2022.shp,TLAJOMULCO DE ZÚÑIGA,658630.000,2273231.000
SRI-087,Av. Adolfo L�pez Mateos & Camino al Vivero,Ingreso al Fracc. Casa Fuerte,S/D,40 cm,"65",,Est�tica,Pluvial,V�a p�blica,Recurrente,,Grupo de Trabajo de Inundaciones,Tlajomulco de Z��iga,S/D,S/D,no,5.000000000000000,Disminuye la recurrencia,Sin acciones,Sin acciones,Media,Muy bajo,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2022,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2022/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2022.shp,TLAJOMULCO DE ZÚÑIGA,658942.917,2271197.512
SRI-088,Lago de P�tzcuaro & Lago T�rminos,Colonia Lagunitas,S/D,40 cm,"33",,Est�tica,Pluvial,V�a p�blica y vivienda,Recurrente,,Grupo de Trabajo de Inundaciones,Tlajomulco de Z��iga,S/D,"3",14 de julio 2021 - UEPCB/DG-2547/DES-0217/CL-00972021,4.500000000000000,Aumenta la recurrencia,Sin acciones,Sin acciones,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2022,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2022/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2022.shp,TLAJOMULCO DE ZÚÑIGA,659476.500,2271675.592
SRI-089,Calle del Terr�n & Av. Camino Real a Colima,Colonia El Terr�n,S/D,50 cm,"31",,Din�mica,Fluvial,V�a p�blica y vivienda,Recurrente,,Grupo de Trabajo de Inundaciones,Tlajomulco de Z��iga,S/D,"1",14 de julio 2021 - UEPCB/DG-2547/DES-0217/CL-00972021,2.000000000000000,Se mantiene la recurrencia,Construcci�n de canal,Sin acciones,Media,Muy bajo,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2022,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2022/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2022.shp,TLAJOMULCO DE ZÚÑIGA,659568.470,2271971.252
SRI-090,Calle Fresno & Huam�chil,Colonia La Ci�nega,S/D,35 cm,"30",,Est�tica,Pluvial,V�a p�blica y vivienda,Recurrente,,Grupo de Trabajo de Inundaciones,Tlajomulco de Z��iga,S/D,S/D,no,2.000000000000000,"Se mantiene la recurrencia, pero en los �ltimos 2 a�os no ha registrado inundaciones",Construcci�n de canal,Trabajos complementarios de construcci�n y rectificaci�n de infraestructura hidr�ulica en la colonia la Cienega.,Media,Alto,"2020",vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2022,/Users/lepe/Library/CloudStorage/OneDrive-Personal/qgis/004_cslab/00_basedatos/riesgos/Priorización al 2022/vwAMG_Nivel_de_Priorizacion_de_los_Sitios_Recurrentes_2022.shp,TLAJOMULCO DE ZÚÑIGA,659876.500,2272025.592
